_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price
31208538,Panorama Hanı,Apartment,Shared room,Real Bed,1,1125,flexible,2019-01-01 05:00:00,2019-01-01 05:00:00,2,1.0,2.0,1,1.0,"['Wifi', 'Air conditioning', 'Pool', 'Free parking on premises', 'Pets allowed', 'Gym', 'Elevator', 'Heating', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Hot water']",74.00,,0.00,1,"Istanbul, İstanbul, Turkey",Turkey,,Omar,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,27,57,87,362,,
31215573,Pulitzer Extra- Read all about our experiences!,Boutique hotel,Private room,Real Bed,1,1125,flexible,,,2,1.0,2.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Paid parking off premises', 'Pets allowed', 'Breakfast', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Bathtub', 'Babysitter recommendations', 'Crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Cleaning before checkout', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Disabled parking spot', 'Step-free access', 'Wide clearance to bed', 'Step-free access']",150.00,,150.00,2,"Barcelona, Barcelona, Spain",Spain,,Regina,,,,,,,,,26,51,79,274,,
31217862,Cozy Room (Girls only) Quiet area/Sagrada Familia,Apartment,Private room,Real Bed,1,5,flexible,2019-01-13 05:00:00,2019-02-25 05:00:00,1,0.0,1.0,4,1.0,"['Wifi', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hot water', 'Host greets you']",30.00,,0.00,1,"Barcelona, CT, Spain",Spain,,Jo,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0,0,5,5,,
31217955,Plateau room for rent / chambre a louer Plateau,Apartment,Private room,Real Bed,5,1125,flexible,2019-01-03 05:00:00,2019-02-02 05:00:00,1,1.0,1.0,2,1.0,"['TV', 'Wifi', 'Kitchen', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Private living room']",20.00,,0.00,1,"Montréal, Québec, Canada",Canada,Le Plateau,Maxime,100.0,8.0,10.0,10.0,10.0,10.0,8.0,100.0,9,39,69,69,,
3121854,Popular Rainforest Hideaway,House,Entire home/apt,Real Bed,2,1125,moderate,2014-08-04 04:00:00,2019-02-23 05:00:00,8,4.0,7.0,38,2.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'High chair', 'Children’s books and toys', 'Crib', 'Hot water', 'Luggage dropoff allowed']",258.00,,30.00,4,"Volcano, HI, United States",United States,Island of Hawaiʻi,Becky,100.0,10.0,10.0,10.0,10.0,10.0,10.0,96.0,18,40,67,339,,
31220751,Affordable Room Attached Private Balcony,Apartment,Private room,Real Bed,10,365,flexible,,,1,1.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Hot water']",63.00,,0.00,1,"Şişli, İstanbul, Turkey",Turkey,,Mehmet,93.0,,,,,,,,7,30,60,335,,
3122230,Cozy Harlem Home,Apartment,Private room,Real Bed,1,1125,flexible,,,1,1.0,1.0,0,1.0,"['Wifi', 'Air conditioning', 'Kitchen']",125.00,,0.00,1,"New York, NY, United States",United States,Harlem,Kyle,,,,,,,,,0,0,0,0,,
31235308,İstanbulun en merkezi ve tarihi ilçesinde yaşam,Apartment,Private room,Real Bed,1,15,flexible,,,1,2.0,2.0,0,1.0,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Heating', 'Suitable for events', 'Washer', 'Dryer', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Hot water']",132.00,,170.00,2,"Üsküdar, İstanbul, Turkey",Turkey,Üsküdar,Günay,80.0,,,,,,,,29,59,89,364,,
31258001,Appartment Loft style,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-01-02 05:00:00,2019-01-27 05:00:00,2,0.0,1.0,7,1.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Hair dryer', 'Hot water', 'Host greets you']",38.00,,0.00,1,"Montréal, Québec, Canada",Canada,Cote-des-Neiges-Notre-Dame-de-Grace,Erzen,90.0,9.0,9.0,10.0,10.0,9.0,10.0,87.0,0,0,0,222,,
31269732,Cozy 1-BR in Luxury Complex with a View,Apartment,Private room,Real Bed,1,15,strict_14_with_grace_period,2019-01-27 05:00:00,2019-02-07 05:00:00,2,1.0,1.0,2,1.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Pets allowed', 'Gym', 'Elevator', 'Heating', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room']",675.00,1500.00,250.00,2,"Hong Kong, New Territories, Hong Kong",Hong Kong,,Cola,100.0,10.0,8.0,10.0,10.0,8.0,8.0,100.0,9,39,69,69,,
31270876,精致双人套房@深水埗,Condominium,Private room,Real Bed,1,365,strict_14_with_grace_period,,,2,0.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Elevator', 'Suitable for events', 'Essentials', 'Lock on bedroom door', 'Hair dryer', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Private entrance', 'Bed linens']",518.00,0.00,0.00,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Sham Shui Po,Short-Term,100.0,,,,,,,,3,3,3,3,,
31272924,Amazing Terrace view in Galata,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,,,4,2.0,3.0,0,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Dryer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Luggage dropoff allowed', 'Host greets you']",527.00,0.00,0.00,1,"Beyoğlu, İstanbul, Turkey",Turkey,Karaköy,Enise,100.0,,,,,,,,29,56,85,360,,
3127809,Apartment For Rent Near Camp Nou,Apartment,Entire home/apt,Real Bed,3,90,strict_14_with_grace_period,2014-06-18 04:00:00,2018-08-28 04:00:00,6,3.0,6.0,32,2.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Host greets you']",105.00,250.00,20.00,4,"Barcelona, Catalonia, Spain",Spain,La Barceloneta,Pilar,64.0,8.0,8.0,8.0,9.0,8.0,8.0,79.0,0,7,31,306,,
31279195,Causeway bay serviced apartment max for 3 people,Serviced apartment,Entire home/apt,Real Bed,1,8,strict_14_with_grace_period,,,3,0.0,2.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Elevator', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Hot water']",1201.00,1000.00,0.00,1,"Hong Kong Island, Hong Kong Island, Hong Kong",Hong Kong,,Kidd,100.0,,,,,,,,14,14,14,14,,
31293980,【福田口岸/香港落马洲】精品舒适一居室,House,Entire home/apt,Real Bed,1,1125,flexible,,,2,1.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer']",393.00,,0.00,1,"深圳市, 广东省, China",China,,光炜,100.0,,,,,,,,27,57,87,87,,
31299012,3 Persons Room +Private Bathroom ( 3 人家庭房+私人浴室),Guesthouse,Private room,Real Bed,1,30,strict_14_with_grace_period,2019-02-01 05:00:00,2019-02-24 05:00:00,3,1.0,2.0,7,1.0,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer']",416.00,,0.00,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Tsim Sha Tsui,Wing,95.0,10.0,9.0,10.0,10.0,10.0,9.0,91.0,7,31,61,81,,
31301774,2-bedroom apartment in the Old Town,Apartment,Entire home/apt,Real Bed,31,365,flexible,,,6,2.0,4.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Hangers', 'Iron']",46.00,1400.00,5.00,5,"Barcelona, Catalunya, Spain",Spain,El Gòtic,Sasha,100.0,,,,,,,,0,0,0,190,,
31301794,★BABU HOUSE ★ Bed in Mixed Dormitory ★ Taksim ★,Aparthotel,Shared room,Real Bed,1,30,strict_14_with_grace_period,,,4,1.0,4.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Heating', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hot water', 'Bed linens']",79.00,0.00,77.00,1,"Beyoğlu, İstanbul, Turkey",Turkey,Cihangir,Madlen,100.0,,,,,,,,28,58,88,308,,
31302323,Perfectly located 2-bedroom place near Ramblas,Apartment,Entire home/apt,Real Bed,31,365,flexible,,,6,2.0,4.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Hangers', 'Iron']",46.00,1400.00,5.00,5,"Barcelona, Catalunya, Spain",Spain,El Gòtic,Sasha,100.0,,,,,,,,1,2,15,186,,
31305846,Private room with sunny terrace of 200m2. 6,Apartment,Private room,Real Bed,120,360,strict_14_with_grace_period,,,10,1.0,1.0,0,3.0,"['Wifi', 'Kitchen', 'Heating', 'Washer', 'Lock on bedroom door', 'Hangers', 'Iron']",10.00,450.00,0.00,1,"Barcelona, Catalunya, Spain",Spain,La Maternitat i Sant Ramon,Salvatore,100.0,,,,,,,,6,13,13,202,,
31318633,Spacious room with private floor in 3 story home,Townhouse,Private room,Real Bed,2,34,strict_14_with_grace_period,2019-02-18 05:00:00,2019-03-04 05:00:00,2,1.0,1.0,3,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Garden or backyard', 'Long term stays allowed', 'Other']",60.00,0.00,0.00,1,"Rozelle, NSW, Australia",Australia,,Andy,88.0,9.0,9.0,10.0,10.0,9.0,10.0,93.0,4,4,4,4,,
313223,Bedroom & living room  in the best part of Ipanema,Apartment,Entire home/apt,Real Bed,3,180,strict_14_with_grace_period,2012-03-24 04:00:00,2019-01-26 05:00:00,4,1.0,2.0,93,1.5,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'High chair', 'Babysitter recommendations', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Host greets you', 'Paid parking on premises']",164.00,920.00,50.00,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Copacabana,Levy,100.0,10.0,10.0,10.0,10.0,10.0,9.0,95.0,3,8,18,245,,
31326897,STUDIO FOR RENT 0+1 (1),Apartment,Private room,Real Bed,1,1125,flexible,,,3,0.0,1.0,0,1.0,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Indoor fireplace', 'Heating', 'Washer', 'Lock on bedroom door', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room']",221.00,,0.00,1,"Istanbul, Turkey",Turkey,,Youssef,100.0,,,,,,,,29,59,89,364,,
31328773,Piso muy grande con 6 habitaciones en el centro,Apartment,Entire home/apt,Real Bed,32,1125,flexible,,,13,6.0,12.0,0,3.5,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Elevator', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",168.00,,0.00,1,"Barcelona, Catalunya, Spain",Spain,Sant Pere/Santa Caterina,Vicky,0.0,,,,,,,,30,60,90,365,,
31332997,Sucá Apartments - in the heart of Porto (Apt3),Apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-01-28 05:00:00,2019-01-28 05:00:00,2,1.0,2.0,1,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'High chair', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Long term stays allowed', 'Wide doorway', 'Step-free access', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Accessible-height toilet', 'Handheld shower head', 'Paid parking on premises']",60.00,150.00,0.00,2,"Porto, Porto, Portugal",Portugal,,Girafa,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,11,30,55,189,,
31343008,Kai 商务现代风小窝Y08~~~~~,Apartment,Private room,Real Bed,28,365,flexible,,,2,1.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Fire extinguisher', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",550.00,,0.00,1,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,Mong Kok,Vinson,100.0,,,,,,,,0,0,0,253,,
31344231,Modern Apt minutes to city and beaches,Apartment,Entire home/apt,Real Bed,2,14,strict_14_with_grace_period,2019-02-01 05:00:00,2019-02-24 05:00:00,2,1.0,1.0,6,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",109.00,150.00,0.00,1,"Neutral Bay, NSW, Australia",Australia,Neutral Bay,Patrick,60.0,9.0,9.0,10.0,10.0,9.0,9.0,93.0,21,51,81,348,,
31346657,★LAVANTA HOTEL★ SINGLE ROOM + BREAKFAST in TAKSIM,Hotel,Private room,Real Bed,1,30,strict_14_with_grace_period,,,1,1.0,1.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Elevator', 'Heating', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",195.00,,0.00,1,"Beyoğlu, İstanbul, Turkey",Turkey,Cihangir,Madlen,100.0,,,,,,,,8,27,57,267,,
31352359,Lovely en-suite bedroom in city center,Bed and breakfast,Private room,Real Bed,2,1125,strict_14_with_grace_period,2019-01-27 05:00:00,2019-01-27 05:00:00,2,1.0,1.0,2,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Private living room', 'Private entrance']",69.00,250.00,20.00,2,"Barcelona, Catalunya, Spain",Spain,El Raval,Louis,50.0,,,,,,,,3,9,22,22,,
3136909,"süper manzaralı yazlık ,kışlık 2+1",Apartment,Entire home/apt,Real Bed,30,1000,flexible,,,5,3.0,5.0,0,1.0,"['TV', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Suitable for events', 'First aid kit', 'Essentials']",148.00,2000.00,50.00,1,"Kınalıada, Istanbul Province, Turkey",Turkey,,Yılmaz,,,,,,,,,30,60,90,365,2000.00,4000.00
31383645,Modern room private balcony and bathroom,House,Private room,Real Bed,1,1125,flexible,,,2,1.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace', 'Hot water']",75.00,,0.00,1,"Chifley, NSW, Australia",Australia,Chifley,Trudie,,,,,,,,,0,0,0,0,,
31385256,"1Family Vacation Suite RAMBL Street, Port of Colom",Condominium,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,,,5,1.0,3.0,0,1.0,"['Wifi', 'Kitchen', 'Heating', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance', 'Hot water', 'Host greets you']",45.00,100.00,30.00,3,"Barcelona, Catalunya, Spain",Spain,,Anna,100.0,,,,,,,,11,26,47,72,,
31385559,Dorion Village Montréal,Apartment,Private room,Real Bed,1,3,flexible,,,2,1.0,1.0,0,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Iron', 'Hot water']",70.00,,0.00,1,"Montréal, QC, Canada",Canada,,Carlos,,,,,,,,,12,21,25,59,,
31391139,Close to EELS rugby club n CBD,Apartment,Entire home/apt,Real Bed,2,30,flexible,2019-01-12 05:00:00,2019-03-02 05:00:00,4,1.0,4.0,5,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Free street parking', 'Washer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you']",14.00,,0.00,1,"North Parramatta, NSW, Australia",Australia,,Deepak,90.0,8.0,7.0,8.0,8.0,7.0,8.0,84.0,24,54,84,359,,
31391462,Prince Edward-Sofa Bed,House,Shared room,Real Bed,3,5,strict_14_with_grace_period,2019-02-16 05:00:00,2019-02-27 05:00:00,1,1.0,1.0,2,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Hair dryer', 'Hot water']",157.00,,100.00,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Sham Shui Po,Demi,90.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,9,23,53,316,,
3139489,"Nice Cozy Room in BROOKLYN, NYC, NY, Bushwick",House,Private room,Real Bed,3,23,moderate,2015-05-23 04:00:00,2019-02-18 05:00:00,2,1.0,2.0,166,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Bathtub', 'Hot water']",33.00,,0.00,1,"Brooklyn, NY, United States",United States,Bushwick,Victor,100.0,10.0,10.0,10.0,10.0,9.0,10.0,96.0,3,3,24,75,,
31399123,Spacious apt with 360-degree view in HK Island,Apartment,Entire home/apt,Real Bed,2,20,flexible,,,2,0.0,1.0,0,1.0,"['Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Heating', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",1201.00,2000.00,0.00,1,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,,Claire,90.0,,,,,,,,2,4,4,4,,
31403026,Stone Wall Apartment,Apartment,Entire home/apt,Real Bed,2,31,moderate,,,7,3.0,5.0,0,2.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'High chair', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony']",79.00,0.00,15.00,2,"Porto, Porto, Portugal",Portugal,,Helder,100.0,,,,,,,,29,59,78,254,,
31408169,★Exterior y céntrica★St Antoni A 2 min del Aerobus,Apartment,Private room,Real Bed,3,20,strict_14_with_grace_period,2019-01-26 05:00:00,2019-02-26 05:00:00,3,1.0,2.0,6,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Elevator', 'Heating', 'Washer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",35.00,900.00,15.00,2,"Barcelona, Catalunya, Spain",Spain,Sant Antoni,Jose,100.0,10.0,10.0,10.0,10.0,10.0,9.0,93.0,10,40,70,70,,
31425079,A warm clean cozy room 乾淨有愛 @Temple Street 廟街 單人床,Apartment,Private room,Real Bed,1,1125,flexible,2019-01-25 05:00:00,2019-03-03 05:00:00,2,1.0,1.0,5,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Breakfast', 'Elevator', 'Washer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox']",479.00,0.00,100.00,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Mong Kok,Xi,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,14,36,66,156,,
31431457,Room&Yard... Pl. España,Apartment,Private room,Real Bed,1,1125,flexible,,,2,1.0,1.0,0,1.0,"['Wifi', 'Air conditioning', 'Paid parking off premises', 'Heating', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Patio or balcony', 'Garden or backyard', 'Long term stays allowed', 'Host greets you']",38.00,,0.00,1,"Barcelona, CT, Spain",Spain,,Gina,100.0,,,,,,,,8,24,24,24,,
3144266,"Ipanema, cozy room",Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,,,1,1.0,1.0,0,1.0,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Fire extinguisher']",560.00,,0.00,1,"Rio, Rio de Janeiro, Brazil",Brazil,Ipanema,Iago,0.0,,,,,,,,30,60,90,365,,
31443139,BEAUTIFUL PRIVATE ROOM 1 MINUTE FROM METRO STATION,Bed and breakfast,Private room,Real Bed,1,1125,flexible,,,1,1.0,1.0,0,1.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Laptop friendly workspace']",25.00,,0.00,1,"Montréal, Québec, Canada",Canada,Saint-Laurent,Sara,70.0,,,,,,,,9,39,69,344,,
31448135,2BR apartment on St-Laurent. Heart of the Plateau!,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,,,4,2.0,2.0,0,1.0,"['TV', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Private entrance', 'Bathtub', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home']",89.00,400.00,0.00,1,"Montréal, Québec, Canada",Canada,Le Plateau,San Lorenzo,92.0,,,,,,,,0,0,0,0,,
